freq,xdft,psdx
3.2416,7.46E-08,7.96E-07
3.246,1.92E-08,2.05E-07
3.2504,6.46E-08,6.90E-07
3.2548,6.81E-08,7.27E-07
3.2592,3.30E-08,3.52E-07
3.2635,6.15E-08,6.56E-07
3.2679,2.63E-08,2.80E-07
3.2723,5.23E-08,5.58E-07
3.2767,3.45E-08,3.68E-07
3.2811,5.46E-08,5.83E-07
3.2855,6.17E-08,6.59E-07
3.2899,3.31E-08,3.53E-07
3.2943,2.94E-08,3.14E-07
3.2986,2.00E-08,2.13E-07
3.303,8.66E-08,9.24E-07
3.3074,2.35E-08,2.51E-07
3.3118,2.01E-08,2.15E-07
3.3162,5.08E-08,5.43E-07
3.3206,3.22E-08,3.44E-07
3.325,7.24E-08,7.73E-07
3.3293,2.38E-08,2.54E-07
3.3337,7.84E-08,8.37E-07
3.3381,6.04E-08,6.45E-07
3.3425,6.25E-08,6.67E-07
3.3469,7.64E-08,8.15E-07
3.3513,3.23E-08,3.45E-07
3.3557,7.28E-08,7.77E-07
3.3601,1.77E-08,1.89E-07
3.3644,1.09E-07,1.17E-06
3.3688,2.91E-08,3.11E-07
3.3732,8.67E-08,9.25E-07
3.3776,6.07E-08,6.48E-07
3.382,4.78E-08,5.11E-07
3.3864,4.03E-08,4.30E-07
3.3908,3.26E-08,3.48E-07
3.3951,8.19E-08,8.74E-07
3.3995,3.48E-08,3.72E-07
3.4039,6.56E-08,7.01E-07
3.4083,3.01E-08,3.22E-07
3.4127,6.82E-08,7.28E-07
3.4171,5.74E-08,6.13E-07
3.4215,3.57E-08,3.82E-07
3.4258,7.89E-08,8.43E-07
3.4302,3.79E-08,4.05E-07
3.4346,9.15E-08,9.76E-07
3.439,3.26E-08,3.48E-07
3.4434,5.23E-08,5.58E-07
3.4478,4.91E-08,5.24E-07
3.4522,2.93E-08,3.13E-07
3.4566,4.69E-08,5.00E-07
3.4609,2.70E-08,2.89E-07
3.4653,4.02E-08,4.29E-07
3.4697,4.56E-08,4.87E-07
3.4741,3.91E-08,4.17E-07
3.4785,3.01E-08,3.21E-07
3.4829,4.48E-08,4.78E-07
3.4873,5.28E-08,5.64E-07
3.4916,8.85E-09,9.45E-08
3.496,6.06E-08,6.47E-07
3.5004,2.32E-08,2.47E-07
3.5048,8.25E-08,8.81E-07
3.5092,6.97E-08,7.44E-07
3.5136,7.18E-08,7.66E-07
3.518,5.43E-08,5.80E-07
3.5224,7.99E-08,8.53E-07
3.5267,2.50E-08,2.67E-07
3.5311,5.35E-08,5.72E-07
3.5355,2.22E-08,2.37E-07
3.5399,5.79E-08,6.18E-07
3.5443,1.94E-08,2.07E-07
3.5487,3.88E-08,4.15E-07
3.5531,3.42E-08,3.65E-07
3.5574,7.40E-08,7.90E-07
3.5618,6.69E-08,7.15E-07
3.5662,9.78E-09,1.04E-07
3.5706,3.15E-08,3.36E-07
3.575,5.97E-08,6.37E-07
3.5794,3.36E-08,3.58E-07
3.5838,7.45E-08,7.95E-07
3.5881,2.64E-08,2.82E-07
3.5925,9.29E-08,9.92E-07
3.5969,3.65E-08,3.89E-07
3.6013,9.39E-08,1.00E-06
3.6057,3.64E-08,3.89E-07
3.6101,7.57E-08,8.08E-07
3.6145,4.95E-08,5.28E-07
3.6189,6.13E-08,6.55E-07
3.6232,1.13E-08,1.21E-07
3.6276,1.53E-08,1.63E-07
3.632,4.23E-08,4.52E-07
3.6364,4.34E-08,4.63E-07
3.6408,3.30E-08,3.52E-07
3.6452,1.22E-08,1.30E-07
3.6496,3.94E-08,4.21E-07
3.6539,6.55E-08,7.00E-07
3.6583,5.62E-08,6.00E-07
3.6627,4.54E-08,4.85E-07
3.6671,5.25E-08,5.60E-07
3.6715,5.53E-08,5.90E-07
3.6759,6.82E-08,7.28E-07
3.6803,2.81E-08,3.00E-07
3.6847,3.35E-08,3.58E-07
3.689,2.69E-08,2.87E-07
3.6934,6.89E-08,7.36E-07
3.6978,4.47E-08,4.77E-07
3.7022,7.74E-09,8.26E-08
3.7066,6.17E-08,6.59E-07
3.711,2.85E-08,3.05E-07
3.7154,7.22E-08,7.71E-07
3.7197,1.67E-08,1.78E-07
3.7241,2.50E-08,2.67E-07
3.7285,3.24E-08,3.46E-07
3.7329,3.52E-08,3.76E-07
3.7373,3.73E-08,3.98E-07
3.7417,6.90E-08,7.36E-07
3.7461,6.69E-08,7.14E-07
3.7505,3.87E-08,4.13E-07
3.7548,5.94E-08,6.34E-07
3.7592,1.47E-08,1.57E-07
3.7636,4.39E-08,4.69E-07
3.768,5.12E-08,5.46E-07
3.7724,8.56E-09,9.14E-08
3.7768,5.10E-08,5.44E-07
3.7812,1.95E-08,2.08E-07
3.7855,2.69E-08,2.87E-07
3.7899,3.51E-08,3.74E-07
3.7943,1.99E-08,2.12E-07
3.7987,1.50E-08,1.60E-07
3.8031,4.12E-08,4.40E-07
3.8075,7.59E-08,8.11E-07
3.8119,8.77E-09,9.36E-08
3.8162,4.42E-08,4.72E-07
3.8206,2.37E-08,2.53E-07
3.825,6.06E-08,6.47E-07
3.8294,3.66E-08,3.91E-07
3.8338,6.41E-08,6.84E-07
3.8382,5.29E-08,5.65E-07
3.8426,2.58E-08,2.76E-07
3.847,8.06E-08,8.60E-07
3.8513,3.41E-09,3.65E-08
3.8557,8.71E-08,9.30E-07
3.8601,2.08E-08,2.22E-07
3.8645,2.82E-08,3.01E-07
3.8689,4.02E-08,4.29E-07
3.8733,4.22E-08,4.50E-07
3.8777,1.47E-08,1.57E-07
3.882,3.47E-08,3.71E-07
3.8864,1.76E-08,1.88E-07
3.8908,5.23E-08,5.58E-07
3.8952,3.31E-08,3.53E-07
3.8996,4.50E-08,4.81E-07
3.904,4.28E-08,4.57E-07
3.9084,2.46E-08,2.63E-07
3.9128,6.26E-08,6.69E-07
3.9171,4.39E-08,4.69E-07
3.9215,3.29E-08,3.51E-07
3.9259,6.18E-08,6.60E-07
3.9303,4.69E-08,5.00E-07
3.9347,3.39E-08,3.62E-07
3.9391,3.92E-08,4.19E-07
3.9435,6.13E-08,6.54E-07
3.9478,3.74E-08,3.99E-07
3.9522,7.81E-08,8.33E-07
3.9566,1.22E-08,1.31E-07
3.961,1.09E-08,1.16E-07
3.9654,6.00E-08,6.41E-07
3.9698,2.65E-08,2.83E-07
3.9742,6.17E-08,6.59E-07
3.9785,2.64E-08,2.82E-07
3.9829,6.39E-08,6.82E-07
3.9873,3.68E-09,3.92E-08
3.9917,5.30E-08,5.66E-07
3.9961,3.50E-08,3.73E-07
4.0005,5.15E-08,5.50E-07
4.0049,6.51E-08,6.95E-07
4.0093,1.66E-08,1.77E-07
4.0136,3.20E-08,3.41E-07
4.018,2.31E-08,2.47E-07
4.0224,3.64E-08,3.88E-07
4.0268,2.72E-08,2.90E-07
4.0312,8.73E-09,9.32E-08
4.0356,1.56E-08,1.67E-07
4.04,1.64E-08,1.75E-07
4.0443,3.30E-08,3.52E-07
4.0487,2.17E-08,2.32E-07
4.0531,3.42E-08,3.65E-07
4.0575,4.73E-08,5.05E-07
4.0619,4.99E-08,5.33E-07
4.0663,4.06E-08,4.33E-07
4.0707,3.72E-08,3.97E-07
4.0751,2.45E-08,2.61E-07
4.0794,5.89E-08,6.29E-07
4.0838,3.14E-08,3.36E-07
4.0882,3.14E-08,3.35E-07
4.0926,1.40E-08,1.49E-07
4.097,7.65E-08,8.16E-07
4.1014,1.89E-08,2.02E-07
4.1058,6.78E-08,7.24E-07
4.1101,1.68E-08,1.79E-07
4.1145,2.33E-08,2.49E-07
4.1189,2.13E-08,2.27E-07
4.1233,3.89E-08,4.15E-07
4.1277,2.91E-08,3.11E-07
4.1321,1.99E-08,2.13E-07
4.1365,1.84E-08,1.96E-07
4.1408,1.30E-08,1.39E-07
4.1452,2.50E-08,2.67E-07
4.1496,1.10E-08,1.18E-07
4.154,3.06E-08,3.27E-07
4.1584,3.29E-08,3.51E-07
4.1628,6.97E-08,7.44E-07
4.1672,4.79E-08,5.11E-07
4.1716,3.93E-08,4.20E-07
4.1759,4.13E-08,4.41E-07
4.1803,5.34E-08,5.71E-07
4.1847,4.79E-08,5.12E-07
4.1891,2.19E-08,2.34E-07
4.1935,1.26E-08,1.35E-07
4.1979,3.63E-08,3.87E-07
4.2023,3.16E-08,3.37E-07
4.2066,1.72E-08,1.84E-07
4.211,4.01E-08,4.29E-07
4.2154,1.72E-08,1.84E-07
4.2198,4.34E-08,4.63E-07
4.2242,1.75E-08,1.87E-07
4.2286,5.02E-08,5.36E-07
4.233,5.11E-08,5.46E-07
4.2374,1.62E-08,1.72E-07
4.2417,3.16E-09,3.37E-08
4.2461,3.67E-08,3.92E-07
4.2505,3.62E-08,3.87E-07
4.2549,4.31E-08,4.60E-07
4.2593,3.58E-08,3.82E-07
4.2637,5.63E-08,6.01E-07
4.2681,4.82E-08,5.15E-07
4.2724,2.12E-08,2.26E-07
4.2768,3.96E-08,4.23E-07
4.2812,2.85E-08,3.04E-07
4.2856,5.82E-08,6.22E-07
4.29,9.47E-09,1.01E-07
4.2944,1.64E-08,1.75E-07
4.2988,3.20E-08,3.41E-07
4.3031,2.60E-08,2.78E-07
4.3075,4.75E-08,5.07E-07
4.3119,2.25E-08,2.41E-07
4.3163,5.63E-08,6.01E-07
4.3207,4.48E-08,4.79E-07
4.3251,4.24E-08,4.53E-07
4.3295,5.97E-08,6.37E-07
4.3339,1.76E-08,1.88E-07
4.3382,5.31E-08,5.67E-07
4.3426,3.20E-08,3.42E-07
4.347,2.42E-08,2.59E-07
4.3514,4.54E-08,4.84E-07
4.3558,3.11E-08,3.32E-07
4.3602,3.93E-08,4.19E-07
4.3646,4.44E-08,4.74E-07
4.3689,2.70E-08,2.88E-07
4.3733,2.78E-08,2.97E-07
4.3777,2.07E-08,2.20E-07
4.3821,2.01E-08,2.14E-07
4.3865,2.17E-08,2.31E-07
4.3909,5.20E-08,5.55E-07
4.3953,6.57E-08,7.02E-07
4.3997,2.71E-08,2.89E-07
4.404,5.72E-08,6.11E-07
4.4084,1.40E-08,1.49E-07
4.4128,1.73E-08,1.84E-07
4.4172,5.09E-08,5.44E-07
4.4216,7.29E-08,7.78E-07
4.426,1.38E-08,1.47E-07
4.4304,1.00E-08,1.07E-07
4.4347,6.23E-08,6.65E-07
4.4391,3.71E-08,3.96E-07
4.4435,4.61E-08,4.92E-07
4.4479,2.59E-08,2.77E-07
4.4523,5.32E-08,5.68E-07
4.4567,2.85E-08,3.04E-07
4.4611,3.75E-08,4.01E-07
4.4654,6.43E-08,6.86E-07
4.4698,1.43E-08,1.53E-07
4.4742,4.37E-08,4.67E-07
4.4786,5.84E-08,6.24E-07
4.483,6.45E-08,6.89E-07
4.4874,3.51E-08,3.75E-07
4.4918,4.71E-08,5.02E-07
4.4962,3.79E-08,4.05E-07
4.5005,5.32E-08,5.68E-07
4.5049,3.21E-08,3.43E-07
4.5093,6.72E-08,7.18E-07
4.5137,3.49E-08,3.73E-07
4.5181,5.01E-08,5.35E-07
4.5225,3.88E-08,4.15E-07
4.5269,3.72E-08,3.97E-07
4.5312,3.24E-08,3.46E-07
4.5356,1.39E-08,1.49E-07
4.54,6.55E-08,6.99E-07
4.5444,3.90E-08,4.16E-07
4.5488,4.53E-08,4.84E-07
4.5532,1.73E-08,1.85E-07
4.5576,3.80E-08,4.06E-07
4.562,5.87E-08,6.26E-07
4.5663,5.29E-08,5.64E-07
4.5707,1.47E-08,1.57E-07
4.5751,6.13E-08,6.55E-07
4.5795,3.02E-08,3.23E-07
4.5839,6.47E-08,6.91E-07
4.5883,2.79E-08,2.98E-07
4.5927,4.15E-08,4.43E-07
4.597,6.17E-08,6.59E-07
4.6014,4.19E-08,4.48E-07
4.6058,1.54E-08,1.64E-07
4.6102,6.90E-08,7.36E-07
4.6146,2.03E-08,2.17E-07
4.619,3.72E-08,3.97E-07
4.6234,2.83E-08,3.02E-07
4.6277,4.49E-08,4.80E-07
4.6321,4.85E-08,5.18E-07
4.6365,3.92E-08,4.18E-07
4.6409,5.83E-08,6.23E-07
4.6453,4.50E-08,4.80E-07
4.6497,3.74E-08,3.99E-07
4.6541,7.67E-08,8.19E-07
4.6585,4.51E-08,4.81E-07
4.6628,8.36E-08,8.93E-07
4.6672,4.28E-08,4.57E-07
4.6716,7.30E-08,7.79E-07
4.676,5.79E-08,6.18E-07
4.6804,5.21E-08,5.56E-07
4.6848,7.10E-09,7.58E-08
4.6892,7.74E-08,8.27E-07
4.6935,2.09E-08,2.24E-07
4.6979,4.67E-08,4.98E-07
4.7023,6.55E-08,6.99E-07
4.7067,3.45E-08,3.68E-07
4.7111,5.22E-08,5.58E-07
4.7155,6.13E-08,6.55E-07
4.7199,5.78E-08,6.17E-07
4.7243,1.80E-08,1.92E-07
4.7286,6.42E-08,6.85E-07
4.733,8.71E-09,9.30E-08
4.7374,5.47E-08,5.83E-07
4.7418,4.31E-08,4.60E-07
4.7462,3.90E-08,4.16E-07
4.7506,7.75E-08,8.27E-07
4.755,2.74E-08,2.92E-07
4.7593,5.70E-08,6.08E-07
4.7637,1.97E-08,2.10E-07
4.7681,5.14E-08,5.49E-07
4.7725,5.44E-08,5.81E-07
4.7769,2.79E-08,2.98E-07
4.7813,3.73E-08,3.98E-07
4.7857,2.93E-08,3.13E-07
4.79,4.23E-08,4.52E-07
4.7944,7.24E-09,7.73E-08
4.7988,6.81E-08,7.27E-07
4.8032,8.43E-09,9.00E-08
4.8076,2.98E-08,3.19E-07
4.812,4.41E-08,4.71E-07
4.8164,4.46E-08,4.76E-07
4.8208,4.50E-08,4.81E-07
4.8251,8.35E-08,8.91E-07
4.8295,4.98E-08,5.32E-07
4.8339,2.33E-08,2.49E-07
4.8383,3.10E-08,3.31E-07
4.8427,3.20E-08,3.42E-07
4.8471,7.20E-08,7.68E-07
4.8515,2.54E-08,2.71E-07
4.8558,5.96E-08,6.36E-07
4.8602,1.11E-08,1.19E-07
4.8646,2.62E-08,2.80E-07
4.869,3.74E-08,4.00E-07
4.8734,6.71E-08,7.16E-07
4.8778,3.35E-08,3.57E-07
4.8822,4.41E-08,4.71E-07
4.8866,4.93E-08,5.26E-07
4.8909,3.51E-08,3.75E-07
4.8953,5.15E-08,5.50E-07
4.8997,8.68E-09,9.27E-08
4.9041,4.10E-08,4.38E-07
4.9085,6.46E-08,6.90E-07
4.9129,1.96E-08,2.10E-07
4.9173,8.04E-08,8.59E-07
4.9216,6.28E-08,6.71E-07
4.926,6.04E-08,6.45E-07
4.9304,4.03E-08,4.31E-07
4.9348,9.10E-08,9.72E-07
4.9392,4.09E-08,4.36E-07
4.9436,6.00E-08,6.40E-07
4.948,4.30E-08,4.59E-07
4.9523,5.46E-08,5.83E-07
4.9567,4.41E-08,4.71E-07
4.9611,5.54E-08,5.92E-07
4.9655,5.01E-08,5.35E-07
4.9699,6.32E-08,6.74E-07
4.9743,5.11E-08,5.45E-07
4.9787,2.21E-08,2.35E-07
4.9831,5.89E-08,6.29E-07
4.9874,6.81E-08,7.27E-07
4.9918,5.99E-08,6.40E-07
4.9962,3.42E-08,3.65E-07
5.0006,3.90E-08,4.16E-07
5.005,4.65E-08,4.97E-07
5.0094,9.43E-08,1.01E-06
5.0138,3.33E-08,3.55E-07
5.0181,2.87E-08,3.07E-07
5.0225,4.57E-08,4.88E-07
5.0269,4.24E-08,4.52E-07
5.0313,5.84E-08,6.24E-07
5.0357,2.88E-08,3.07E-07
5.0401,2.06E-08,2.20E-07
5.0445,3.32E-08,3.54E-07
5.0489,1.83E-08,1.95E-07
5.0532,5.67E-08,6.06E-07
5.0576,2.30E-08,2.45E-07
5.062,6.16E-08,6.58E-07
5.0664,1.98E-08,2.12E-07
5.0708,3.14E-08,3.36E-07
5.0752,8.15E-09,8.70E-08
5.0796,1.07E-07,1.14E-06
5.0839,9.02E-09,9.63E-08
5.0883,8.54E-08,9.12E-07
5.0927,1.66E-08,1.77E-07
5.0971,3.38E-08,3.60E-07
5.1015,9.10E-09,9.72E-08
5.1059,7.18E-08,7.67E-07
5.1103,2.30E-08,2.46E-07
5.1146,3.62E-09,3.87E-08
5.119,4.10E-08,4.38E-07
5.1234,3.34E-08,3.57E-07
5.1278,4.63E-08,4.94E-07
5.1322,4.82E-08,5.14E-07
5.1366,2.09E-08,2.23E-07
5.141,2.39E-08,2.55E-07
5.1454,3.68E-08,3.93E-07
5.1497,7.16E-08,7.65E-07
5.1541,5.80E-08,6.19E-07
5.1585,2.98E-08,3.19E-07
5.1629,4.21E-08,4.49E-07
5.1673,4.10E-08,4.37E-07
5.1717,2.59E-08,2.76E-07
5.1761,5.91E-08,6.31E-07
5.1804,7.48E-09,7.99E-08
5.1848,9.13E-08,9.74E-07
5.1892,4.83E-08,5.16E-07
5.1936,5.28E-08,5.64E-07
5.198,1.17E-08,1.25E-07
5.2024,4.75E-08,5.07E-07
5.2068,3.76E-08,4.02E-07
5.2112,4.64E-08,4.96E-07
5.2155,2.14E-08,2.28E-07
5.2199,1.80E-08,1.92E-07
5.2243,3.82E-08,4.08E-07
5.2287,6.72E-08,7.17E-07
5.2331,1.30E-08,1.39E-07
5.2375,6.07E-08,6.48E-07
5.2419,7.29E-08,7.79E-07
5.2462,8.66E-08,9.24E-07
5.2506,4.90E-08,5.24E-07
5.255,7.98E-08,8.52E-07
5.2594,5.46E-08,5.83E-07
5.2638,1.34E-09,1.43E-08
5.2682,8.69E-08,9.28E-07
5.2726,2.09E-08,2.24E-07
5.2769,1.54E-08,1.64E-07
5.2813,4.94E-08,5.27E-07
5.2857,1.62E-08,1.73E-07
5.2901,6.35E-08,6.77E-07
5.2945,3.16E-08,3.37E-07
5.2989,4.66E-09,4.98E-08
5.3033,2.59E-08,2.77E-07
5.3077,4.31E-08,4.60E-07
5.312,5.32E-08,5.68E-07
5.3164,8.55E-08,9.13E-07
5.3208,3.08E-08,3.29E-07
5.3252,7.19E-08,7.68E-07
5.3296,5.45E-08,5.82E-07
5.334,3.42E-08,3.65E-07
5.3384,6.70E-08,7.15E-07
5.3427,5.83E-08,6.22E-07
5.3471,7.14E-08,7.62E-07
5.3515,3.97E-08,4.23E-07
5.3559,3.66E-08,3.91E-07
5.3603,9.35E-08,9.98E-07
5.3647,7.67E-08,8.19E-07
5.3691,4.45E-08,4.75E-07
5.3735,9.41E-08,1.01E-06
5.3778,5.14E-08,5.49E-07
5.3822,1.55E-08,1.66E-07
5.3866,1.60E-08,1.70E-07
5.391,4.97E-08,5.31E-07
5.3954,6.67E-08,7.13E-07
5.3998,5.16E-08,5.50E-07
5.4042,2.20E-08,2.35E-07
5.4085,2.91E-08,3.10E-07
5.4129,2.51E-08,2.68E-07
5.4173,6.61E-08,7.05E-07
5.4217,2.22E-08,2.37E-07
5.4261,4.75E-08,5.07E-07
5.4305,1.94E-08,2.08E-07
5.4349,4.36E-08,4.66E-07
5.4392,4.09E-08,4.37E-07
5.4436,3.67E-08,3.92E-07
5.448,3.68E-08,3.92E-07
5.4524,1.75E-08,1.87E-07
5.4568,2.66E-08,2.84E-07
5.4612,2.32E-08,2.48E-07
5.4656,8.39E-08,8.95E-07
5.47,4.19E-08,4.47E-07
5.4743,2.46E-08,2.62E-07
5.4787,3.63E-08,3.88E-07
5.4831,4.53E-08,4.84E-07
5.4875,6.70E-08,7.15E-07
5.4919,3.86E-08,4.12E-07
5.4963,6.38E-08,6.81E-07
5.5007,3.99E-08,4.26E-07
5.505,3.64E-08,3.88E-07
5.5094,4.35E-08,4.64E-07
5.5138,5.35E-08,5.71E-07
5.5182,1.86E-08,1.99E-07
5.5226,1.23E-07,1.31E-06
5.527,9.18E-09,9.80E-08
5.5314,3.74E-08,3.99E-07
5.5358,1.83E-08,1.95E-07
5.5401,7.29E-08,7.78E-07
5.5445,2.45E-08,2.62E-07
5.5489,1.40E-08,1.49E-07
5.5533,4.43E-08,4.73E-07
5.5577,1.53E-08,1.64E-07
5.5621,2.79E-08,2.98E-07
5.5665,2.61E-08,2.79E-07
5.5708,2.41E-08,2.58E-07
5.5752,9.39E-08,1.00E-06
5.5796,5.30E-08,5.66E-07
5.584,7.22E-08,7.71E-07
5.5884,2.56E-08,2.74E-07
5.5928,6.12E-08,6.53E-07
5.5972,5.85E-08,6.24E-07
5.6015,4.29E-08,4.58E-07
5.6059,1.30E-08,1.39E-07
5.6103,5.40E-08,5.77E-07
5.6147,1.10E-08,1.17E-07
5.6191,5.75E-08,6.14E-07
5.6235,3.64E-08,3.89E-07
5.6279,2.59E-08,2.76E-07
5.6323,3.81E-09,4.07E-08
5.6366,2.61E-08,2.79E-07
5.641,3.00E-08,3.21E-07
5.6454,3.15E-08,3.37E-07
5.6498,3.69E-08,3.94E-07
5.6542,3.39E-08,3.62E-07
5.6586,3.48E-08,3.71E-07
5.663,5.92E-08,6.32E-07
5.6673,4.22E-08,4.51E-07
5.6717,8.95E-08,9.55E-07
5.6761,2.23E-08,2.39E-07
5.6805,1.26E-07,1.35E-06
5.6849,2.95E-08,3.15E-07
5.6893,5.03E-08,5.37E-07
5.6937,3.51E-08,3.74E-07
5.6981,6.61E-08,7.05E-07
5.7024,4.40E-08,4.70E-07
5.7068,9.62E-09,1.03E-07
5.7112,5.99E-08,6.40E-07
5.7156,2.42E-08,2.59E-07
5.72,1.73E-08,1.84E-07
5.7244,2.06E-08,2.20E-07
5.7288,4.88E-08,5.21E-07
5.7331,3.92E-08,4.19E-07
5.7375,4.02E-08,4.29E-07
5.7419,6.35E-08,6.78E-07
5.7463,4.99E-08,5.33E-07
5.7507,3.25E-08,3.47E-07
5.7551,4.26E-08,4.54E-07
5.7595,3.72E-08,3.98E-07
5.7638,1.82E-08,1.95E-07
5.7682,4.20E-08,4.49E-07
5.7726,5.35E-08,5.71E-07
5.777,5.01E-08,5.35E-07
5.7814,3.91E-08,4.18E-07
5.7858,4.21E-08,4.50E-07
5.7902,9.43E-09,1.01E-07
5.7946,1.39E-08,1.49E-07
5.7989,3.21E-08,3.42E-07
5.8033,4.16E-08,4.44E-07
5.8077,3.97E-08,4.24E-07
5.8121,6.58E-08,7.02E-07
5.8165,4.38E-08,4.68E-07
5.8209,5.38E-08,5.74E-07
5.8253,2.16E-08,2.31E-07
5.8296,7.34E-08,7.84E-07
5.834,2.92E-08,3.12E-07
5.8384,3.45E-08,3.69E-07
5.8428,6.68E-08,7.13E-07
5.8472,3.75E-08,4.00E-07
5.8516,5.59E-08,5.96E-07
5.856,6.06E-08,6.47E-07
5.8604,5.25E-08,5.60E-07
5.8647,4.21E-09,4.50E-08
5.8691,3.74E-08,4.00E-07
5.8735,4.72E-08,5.04E-07
5.8779,2.96E-08,3.16E-07
5.8823,1.12E-08,1.19E-07
5.8867,5.13E-08,5.48E-07
5.8911,4.81E-08,5.13E-07
5.8954,4.44E-08,4.74E-07
5.8998,4.24E-08,4.53E-07
5.9042,2.62E-08,2.80E-07
5.9086,6.40E-08,6.83E-07
5.913,3.32E-08,3.55E-07
5.9174,8.47E-08,9.04E-07
5.9218,3.47E-08,3.71E-07
5.9261,8.17E-08,8.72E-07
5.9305,3.02E-08,3.23E-07
5.9349,5.24E-08,5.60E-07
5.9393,5.84E-08,6.24E-07
5.9437,8.54E-08,9.12E-07
5.9481,1.96E-08,2.09E-07
5.9525,7.12E-08,7.61E-07
5.9569,9.90E-09,1.06E-07
5.9612,1.35E-08,1.44E-07
5.9656,6.71E-08,7.16E-07
5.97,3.54E-08,3.78E-07
5.9744,3.53E-08,3.76E-07
5.9788,2.06E-08,2.20E-07
5.9832,6.61E-08,7.05E-07
5.9876,7.69E-08,8.21E-07
5.9919,6.16E-08,6.57E-07
5.9963,7.71E-08,8.23E-07
6.0007,4.07E-08,4.34E-07
6.0051,3.12E-08,3.33E-07
6.0095,7.92E-08,8.46E-07
6.0139,4.45E-08,4.75E-07
6.0183,7.41E-08,7.91E-07
6.0227,5.62E-08,5.99E-07
6.027,2.40E-08,2.56E-07
6.0314,3.47E-08,3.71E-07
6.0358,4.17E-08,4.45E-07
6.0402,4.26E-08,4.54E-07
6.0446,1.12E-08,1.19E-07
6.049,2.02E-08,2.16E-07
6.0534,4.62E-08,4.93E-07
6.0577,6.49E-09,6.93E-08
6.0621,4.48E-08,4.78E-07
6.0665,1.67E-08,1.78E-07
6.0709,4.28E-08,4.57E-07
6.0753,7.20E-08,7.69E-07
6.0797,1.10E-08,1.17E-07
6.0841,2.95E-08,3.15E-07
6.0884,4.43E-08,4.73E-07
6.0928,4.55E-08,4.86E-07
6.0972,5.19E-08,5.54E-07
6.1016,4.31E-08,4.60E-07
6.106,1.20E-08,1.28E-07
6.1104,1.57E-08,1.68E-07
6.1148,7.79E-08,8.32E-07
6.1192,2.05E-08,2.19E-07
6.1235,9.80E-08,1.05E-06
6.1279,1.47E-08,1.57E-07
6.1323,6.52E-08,6.96E-07
6.1367,4.14E-08,4.42E-07
6.1411,5.01E-08,5.35E-07
6.1455,3.68E-08,3.93E-07
6.1499,6.18E-08,6.59E-07
6.1542,2.25E-08,2.40E-07
6.1586,3.70E-08,3.95E-07
6.163,3.09E-08,3.30E-07
6.1674,7.32E-08,7.82E-07
6.1718,4.93E-08,5.26E-07
6.1762,3.17E-08,3.38E-07
6.1806,2.12E-08,2.27E-07
6.185,6.50E-08,6.94E-07
6.1893,5.17E-08,5.52E-07
6.1937,3.10E-08,3.31E-07
6.1981,4.33E-08,4.63E-07
6.2025,2.97E-08,3.17E-07
6.2069,6.09E-08,6.50E-07
6.2113,4.14E-08,4.42E-07
6.2157,4.41E-08,4.71E-07
6.22,4.85E-08,5.18E-07
6.2244,5.54E-08,5.92E-07
6.2288,3.91E-08,4.18E-07
6.2332,1.51E-08,1.61E-07
6.2376,4.35E-08,4.64E-07
6.242,3.82E-08,4.08E-07
6.2464,4.33E-08,4.62E-07
6.2508,5.89E-08,6.29E-07
6.2551,1.26E-08,1.34E-07
6.2595,5.62E-08,6.00E-07
6.2639,2.97E-08,3.17E-07
6.2683,8.38E-09,8.95E-08
6.2727,6.16E-08,6.58E-07
6.2771,1.20E-08,1.28E-07
6.2815,7.14E-08,7.62E-07
6.2858,1.81E-08,1.94E-07
6.2902,6.20E-08,6.62E-07
6.2946,2.61E-08,2.79E-07
6.299,1.00E-08,1.07E-07
6.3034,9.53E-09,1.02E-07
6.3078,4.34E-08,4.63E-07
6.3122,5.38E-08,5.75E-07
6.3165,8.56E-09,9.14E-08
6.3209,2.98E-08,3.18E-07
6.3253,1.70E-08,1.81E-07
6.3297,3.35E-08,3.58E-07
6.3341,7.75E-09,8.28E-08
6.3385,3.24E-08,3.46E-07
6.3429,2.52E-08,2.70E-07
6.3473,4.30E-08,4.59E-07
6.3516,3.28E-08,3.50E-07
6.356,1.95E-08,2.08E-07
6.3604,4.11E-08,4.39E-07
6.3648,3.38E-08,3.61E-07
6.3692,4.31E-08,4.60E-07
6.3736,3.24E-08,3.46E-07
6.378,8.35E-08,8.91E-07
6.3823,2.55E-08,2.72E-07
6.3867,4.85E-08,5.18E-07
6.3911,5.14E-08,5.48E-07
6.3955,5.95E-08,6.35E-07
6.3999,1.71E-08,1.82E-07
6.4043,1.92E-08,2.05E-07
6.4087,4.62E-08,4.94E-07
6.4131,1.77E-08,1.89E-07
6.4174,3.38E-08,3.60E-07
6.4218,3.74E-08,3.99E-07
6.4262,4.13E-08,4.41E-07
6.4306,6.48E-08,6.92E-07
6.435,1.22E-08,1.30E-07
6.4394,8.15E-08,8.70E-07
6.4438,8.48E-09,9.05E-08
6.4481,7.97E-08,8.51E-07
6.4525,8.97E-08,9.58E-07
6.4569,3.10E-08,3.31E-07
6.4613,6.89E-09,7.36E-08
6.4657,8.57E-08,9.15E-07
6.4701,1.56E-08,1.66E-07
6.4745,2.85E-08,3.05E-07
6.4788,6.67E-08,7.12E-07
6.4832,2.96E-08,3.16E-07
